datetime,wtr_0.5,wtr_1.5,wtr_2
2020-05-17 12:00,17.28388889,16.52277778,15.09111111
2020-05-17 13:00,17.18888889,16.52277778,15.66388889
2020-05-17 14:00,16.71277778,15.95111111,15.56888889
2020-05-17 15:00,16.52277778,16.33222222,16.33222222
2020-05-17 16:00,16.90277778,16.52277778,16.14111111
2020-05-17 17:00,16.61777778,16.42722222,16.14111111
2020-05-17 18:00,16.80777778,16.52277778,16.04611111
2020-05-17 19:00,16.61777778,16.42722222,15.95111111
2020-05-17 20:00,16.52277778,16.33222222,16.04611111
2020-05-17 21:00,16.42722222,16.33222222,16.14111111
2020-05-17 22:00,16.23722222,15.95111111,15.95111111
2020-05-17 23:00,16.14111111,15.95111111,15.855
2020-05-18 00:00,16.04611111,16.04611111,15.95111111
2020-05-18 01:00,15.95111111,15.95111111,15.95111111
2020-05-18 02:00,15.855,15.855,15.855
2020-05-18 03:00,15.855,15.76,15.855
2020-05-18 04:00,15.76,15.76,15.76
2020-05-18 05:00,15.76,15.66388889,15.76
2020-05-18 06:00,15.66388889,15.66388889,15.66388889
2020-05-18 07:00,15.66388889,15.56888889,15.66388889
2020-05-18 08:00,15.56888889,15.47277778,15.56888889
2020-05-18 09:00,15.56888889,15.47277778,15.56888889
2020-05-18 10:00,15.56888889,15.47277778,15.56888889
2020-05-18 11:00,15.56888889,15.47277778,15.56888889
2020-05-18 12:00,15.76,15.56888889,15.56888889
2020-05-18 13:00,15.76,15.66388889,15.66388889
2020-05-18 14:00,15.76,15.66388889,15.66388889
2020-05-18 15:00,15.66388889,15.66388889,15.66388889
2020-05-18 16:00,15.76,15.66388889,15.66388889
2020-05-18 17:00,15.76,15.66388889,15.66388889
2020-05-18 18:00,15.76,15.66388889,15.66388889
2020-05-18 19:00,15.66388889,15.66388889,15.66388889
2020-05-18 20:00,15.66388889,15.66388889,15.66388889
2020-05-18 21:00,15.66388889,15.56888889,15.66388889
2020-05-18 22:00,15.56888889,15.56888889,15.56888889
2020-05-18 23:00,15.56888889,15.56888889,15.56888889
2020-05-19 00:00,15.56888889,15.47277778,15.56888889
2020-05-19 01:00,15.47277778,15.37777778,15.47277778
2020-05-19 02:00,15.47277778,15.37777778,15.37777778
2020-05-19 03:00,15.37777778,15.37777778,15.37777778
2020-05-19 04:00,15.37777778,15.37777778,15.37777778
2020-05-19 05:00,15.28222222,15.28222222,15.28222222
2020-05-19 06:00,15.28222222,15.28222222,15.28222222
2020-05-19 07:00,15.28222222,15.28222222,15.28222222
2020-05-19 08:00,15.28222222,15.28222222,15.28222222
2020-05-19 09:00,15.28222222,15.28222222,15.28222222
2020-05-19 10:00,15.37777778,15.28222222,15.28222222
2020-05-19 11:00,15.37777778,15.28222222,15.28222222
2020-05-19 12:00,15.47277778,15.37777778,15.37777778
2020-05-19 13:00,15.56888889,15.47277778,15.37777778
2020-05-19 14:00,15.66388889,15.47277778,15.56888889
2020-05-19 15:00,15.66388889,15.56888889,15.47277778
2020-05-19 16:00,15.76,15.56888889,15.56888889
2020-05-19 17:00,15.66388889,15.56888889,15.66388889
2020-05-19 18:00,15.76,15.66388889,15.66388889
2020-05-19 19:00,15.66388889,15.66388889,15.66388889
2020-05-19 20:00,15.66388889,15.66388889,15.66388889
2020-05-19 21:00,15.66388889,15.66388889,15.66388889
2020-05-19 22:00,15.66388889,15.66388889,15.66388889
2020-05-19 23:00,15.76,15.66388889,15.56888889
2020-05-20 00:00,15.66388889,15.66388889,15.66388889
2020-05-20 01:00,15.66388889,15.56888889,15.66388889
2020-05-20 02:00,15.56888889,15.56888889,15.66388889
2020-05-20 03:00,15.56888889,15.56888889,15.56888889
2020-05-20 04:00,15.56888889,15.56888889,15.56888889
2020-05-20 05:00,15.56888889,15.47277778,15.56888889
2020-05-20 06:00,15.47277778,15.47277778,15.47277778
2020-05-20 07:00,15.56888889,15.47277778,15.47277778
2020-05-20 08:00,15.56888889,15.47277778,15.47277778
2020-05-20 09:00,15.56888889,15.47277778,15.56888889
2020-05-20 10:00,15.66388889,15.47277778,15.56888889
2020-05-20 11:00,15.76,15.56888889,15.56888889
2020-05-20 12:00,15.855,15.66388889,15.66388889
2020-05-20 13:00,16.04611111,15.76,15.76
2020-05-20 14:00,16.14111111,15.855,15.76
2020-05-20 15:00,16.23722222,16.04611111,15.855
2020-05-20 16:00,16.33222222,16.14111111,15.95111111
2020-05-20 17:00,16.33222222,16.04611111,15.855
2020-05-20 18:00,16.33222222,16.14111111,15.95111111
2020-05-20 19:00,16.33222222,16.04611111,15.95111111
2020-05-20 20:00,16.33222222,16.04611111,15.95111111
2020-05-20 21:00,16.23722222,16.04611111,15.95111111
2020-05-20 22:00,16.23722222,15.95111111,15.95111111
2020-05-20 23:00,16.23722222,15.95111111,15.95111111
2020-05-21 00:00,16.14111111,16.04611111,15.95111111
2020-05-21 01:00,16.14111111,15.95111111,15.95111111
2020-05-21 02:00,16.14111111,15.95111111,15.95111111
2020-05-21 03:00,16.04611111,15.95111111,15.95111111
2020-05-21 04:00,16.04611111,15.95111111,15.95111111
2020-05-21 05:00,16.04611111,15.95111111,15.855
2020-05-21 06:00,16.04611111,15.855,15.855
2020-05-21 07:00,15.95111111,15.855,15.76
2020-05-21 08:00,15.95111111,15.95111111,15.855
2020-05-21 09:00,15.95111111,15.855,15.855
2020-05-21 10:00,16.04611111,15.95111111,15.855
2020-05-21 11:00,16.14111111,15.95111111,15.855
2020-05-21 12:00,16.23722222,15.855,15.855
2020-05-21 13:00,16.42722222,15.95111111,15.855
2020-05-21 14:00,16.61777778,15.95111111,15.95111111
2020-05-21 15:00,16.61777778,16.04611111,15.95111111
2020-05-21 16:00,16.90277778,16.14111111,16.04611111
2020-05-21 17:00,16.90277778,16.23722222,16.14111111
2020-05-21 18:00,17.09388889,16.42722222,16.33222222
2020-05-21 19:00,17.09388889,16.61777778,16.33222222
2020-05-21 20:00,16.99888889,16.71277778,16.52277778
2020-05-21 21:00,16.99888889,16.80777778,16.33222222
2020-05-21 22:00,16.90277778,16.61777778,16.42722222
2020-05-21 23:00,16.90277778,16.61777778,16.23722222
2020-05-22 00:00,16.80777778,16.61777778,16.04611111
2020-05-22 01:00,16.80777778,16.42722222,16.14111111
2020-05-22 02:00,16.71277778,16.52277778,15.95111111
2020-05-22 03:00,16.61777778,16.52277778,16.23722222
2020-05-22 04:00,16.71277778,16.52277778,16.04611111
2020-05-22 05:00,16.61777778,16.52277778,16.23722222
2020-05-22 06:00,16.61777778,16.52277778,16.33222222
2020-05-22 07:00,16.52277778,16.52277778,16.33222222
2020-05-22 08:00,16.52277778,16.52277778,16.33222222
2020-05-22 09:00,16.52277778,16.52277778,16.33222222
2020-05-22 10:00,16.61777778,16.42722222,16.23722222
2020-05-22 11:00,16.61777778,16.42722222,16.33222222
2020-05-22 12:00,16.80777778,16.33222222,16.33222222
2020-05-22 13:00,16.80777778,16.42722222,16.42722222
2020-05-22 14:00,16.80777778,16.42722222,16.42722222
2020-05-22 15:00,16.90277778,16.52277778,16.52277778
2020-05-22 16:00,16.99888889,16.61777778,16.52277778
2020-05-22 17:00,17.09388889,16.61777778,16.61777778
2020-05-22 18:00,17.18888889,16.90277778,16.71277778
2020-05-22 19:00,17.28388889,16.90277778,16.61777778
2020-05-22 20:00,17.09388889,16.90277778,16.80777778
2020-05-22 21:00,17.09388889,16.90277778,16.61777778
2020-05-22 22:00,16.99888889,16.90277778,16.71277778
2020-05-22 23:00,16.99888889,16.80777778,16.52277778
2020-05-23 00:00,16.99888889,16.71277778,16.71277778
2020-05-23 01:00,16.90277778,16.80777778,16.80777778
2020-05-23 02:00,16.80777778,16.80777778,16.80777778
2020-05-23 03:00,16.80777778,16.80777778,16.80777778
2020-05-23 04:00,16.80777778,16.71277778,16.80777778
2020-05-23 05:00,16.80777778,16.61777778,16.71277778
2020-05-23 06:00,16.90277778,16.61777778,16.61777778
2020-05-23 07:00,16.80777778,16.61777778,16.61777778
2020-05-23 08:00,16.80777778,16.61777778,16.61777778
2020-05-23 09:00,16.90277778,16.61777778,16.42722222
2020-05-23 10:00,16.90277778,16.61777778,16.42722222
2020-05-23 11:00,16.90277778,16.61777778,16.42722222
2020-05-23 12:00,17.28388889,16.80777778,16.42722222
2020-05-23 13:00,17.57,16.90277778,16.71277778
2020-05-23 14:00,17.855,17.37888889,16.71277778
2020-05-23 15:00,18.14,17.18888889,16.90277778
2020-05-23 16:00,18.99611111,17.09388889,16.80777778
2020-05-23 17:00,18.99611111,16.99888889,16.80777778
2020-05-23 18:00,18.61611111,17.09388889,16.80777778
2020-05-23 19:00,18.80611111,17.18888889,16.90277778
2020-05-23 20:00,18.42611111,17.18888889,16.71277778
2020-05-23 21:00,18.52111111,16.99888889,16.61777778
2020-05-23 22:00,18.42611111,16.90277778,16.61777778
2020-05-23 23:00,18.52111111,16.80777778,16.61777778
2020-05-24 00:00,18.42611111,16.99888889,16.61777778
2020-05-24 01:00,18.80611111,16.90277778,16.61777778
2020-05-24 02:00,19.09222222,17.09388889,16.61777778
2020-05-24 03:00,18.61611111,17.09388889,16.61777778
2020-05-24 04:00,18.52111111,16.99888889,16.61777778
2020-05-24 05:00,18.33111111,17.09388889,16.61777778
2020-05-24 06:00,18.23611111,17.37888889,16.80777778
2020-05-24 07:00,18.23611111,17.855,16.90277778
2020-05-24 08:00,18.23611111,17.855,16.90277778
2020-05-24 09:00,18.045,18.045,17.855
2020-05-24 10:00,18.045,17.95,17.95
2020-05-24 11:00,18.33111111,17.95,17.57
2020-05-24 12:00,18.80611111,18.14,17.37888889
2020-05-24 13:00,18.99611111,18.33111111,17.855
2020-05-24 14:00,19.56722222,18.42611111,17.855
2020-05-24 15:00,19.94777778,18.33111111,17.475
2020-05-24 16:00,20.13777778,18.71111111,17.37888889
2020-05-24 17:00,20.13777778,18.99611111,17.665
2020-05-24 18:00,20.04277778,18.80611111,17.37888889
2020-05-24 19:00,20.13777778,19.47222222,18.14
2020-05-24 20:00,20.23388889,19.75777778,18.42611111
2020-05-24 21:00,20.32888889,19.56722222,18.33111111
2020-05-24 22:00,20.04277778,19.66222222,18.71111111
2020-05-24 23:00,20.04277778,19.66222222,18.61611111
2020-05-25 00:00,20.13777778,19.18722222,18.33111111
2020-05-25 01:00,20.04277778,18.99611111,17.76
2020-05-25 02:00,19.94777778,18.42611111,17.855
2020-05-25 03:00,19.85277778,18.42611111,18.14
2020-05-25 04:00,19.85277778,18.71111111,18.23611111
2020-05-25 05:00,19.75777778,18.90111111,18.14
2020-05-25 06:00,19.56722222,19.28222222,18.42611111
2020-05-25 07:00,19.47222222,19.37722222,17.95
2020-05-25 08:00,19.56722222,19.37722222,18.52111111
2020-05-25 09:00,19.66222222,19.18722222,18.99611111
2020-05-25 10:00,19.94777778,19.37722222,19.18722222
2020-05-25 11:00,20.51888889,19.56722222,19.09222222
2020-05-25 12:00,20.805,19.66222222,19.18722222
2020-05-25 13:00,20.90111111,19.47222222,19.28222222
2020-05-25 14:00,20.90111111,19.66222222,19.09222222
2020-05-25 15:00,21.09111111,20.71,19.56722222
2020-05-25 16:00,21.56888889,20.805,20.23388889
2020-05-25 17:00,21.09111111,20.99611111,20.805
2020-05-25 18:00,21.28222222,21.18722222,19.85277778
2020-05-25 19:00,21.28222222,20.805,20.23388889
2020-05-25 20:00,21.28222222,20.90111111,19.94777778
2020-05-25 21:00,21.28222222,20.23388889,19.37722222
2020-05-25 22:00,21.18722222,20.13777778,19.09222222
2020-05-25 23:00,21.09111111,19.94777778,18.045
2020-05-26 00:00,21.09111111,19.94777778,17.665
2020-05-26 01:00,20.99611111,19.94777778,18.23611111
2020-05-26 02:00,20.71,19.75777778,18.61611111
2020-05-26 03:00,20.71,19.94777778,18.71111111
2020-05-26 04:00,20.805,20.13777778,19.28222222
2020-05-26 05:00,20.71,19.94777778,19.28222222
2020-05-26 06:00,20.615,19.94777778,19.37722222
2020-05-26 07:00,20.615,20.04277778,19.47222222
2020-05-26 08:00,20.615,20.32888889,19.56722222
2020-05-26 09:00,20.615,20.13777778,19.66222222
2020-05-26 10:00,20.615,20.51888889,19.75777778
2020-05-26 11:00,20.805,20.42388889,19.94777778
2020-05-26 12:00,20.90111111,20.32888889,19.85277778
2020-05-26 13:00,21.18722222,20.23388889,19.75777778
2020-05-26 14:00,21.47277778,20.23388889,19.56722222
2020-05-26 15:00,21.76,20.32888889,19.66222222
2020-05-26 16:00,21.66388889,20.71,19.18722222
2020-05-26 17:00,21.28222222,21.09111111,19.94777778
2020-05-26 18:00,21.56888889,20.99611111,19.94777778
2020-05-26 19:00,21.56888889,21.18722222,20.71
2020-05-26 20:00,21.47277778,21.37777778,20.805
2020-05-26 21:00,21.47277778,21.37777778,20.90111111
2020-05-26 22:00,21.66388889,21.18722222,20.99611111
2020-05-26 23:00,21.56888889,21.18722222,21.09111111
2020-05-27 00:00,21.47277778,21.18722222,20.805
2020-05-27 01:00,21.37777778,21.28222222,20.32888889
2020-05-27 02:00,21.28222222,21.28222222,20.42388889
2020-05-27 03:00,21.18722222,21.18722222,20.805
2020-05-27 04:00,21.18722222,21.09111111,20.90111111
2020-05-27 05:00,21.18722222,21.09111111,20.51888889
2020-05-27 06:00,21.09111111,20.99611111,20.23388889
2020-05-27 07:00,21.09111111,20.99611111,20.32888889
2020-05-27 08:00,20.99611111,20.90111111,20.23388889
2020-05-27 09:00,21.09111111,20.90111111,20.32888889
2020-05-27 10:00,21.09111111,20.90111111,20.23388889
2020-05-27 11:00,21.18722222,20.90111111,20.23388889
2020-05-27 12:00,21.37777778,20.99611111,20.32888889
2020-05-27 13:00,21.56888889,20.99611111,20.23388889
2020-05-27 14:00,21.76,21.28222222,20.42388889
2020-05-27 15:00,22.14222222,21.37777778,20.71
2020-05-27 16:00,22.42888889,21.47277778,20.90111111
2020-05-27 17:00,22.525,21.56888889,20.90111111
2020-05-27 18:00,22.525,21.66388889,21.09111111
2020-05-27 19:00,23.00388889,21.855,21.09111111
2020-05-27 20:00,23.1,21.76,21.09111111
2020-05-27 21:00,23.1,21.47277778,21.09111111
2020-05-27 22:00,22.71722222,21.37777778,20.805
2020-05-27 23:00,22.71722222,21.37777778,20.32888889
2020-05-28 00:00,22.81222222,21.28222222,19.75777778
2020-05-28 01:00,22.525,20.99611111,19.94777778
2020-05-28 02:00,22.62111111,20.90111111,19.94777778
2020-05-28 03:00,22.33277778,20.805,19.85277778
2020-05-28 04:00,22.04611111,20.71,19.66222222
2020-05-28 05:00,21.76,20.51888889,19.56722222
2020-05-28 06:00,21.56888889,20.42388889,19.66222222
2020-05-28 07:00,21.56888889,20.23388889,19.66222222
2020-05-28 08:00,21.37777778,20.42388889,19.37722222
2020-05-28 09:00,21.09111111,20.615,19.28222222
2020-05-28 10:00,21.09111111,20.615,19.28222222
2020-05-28 11:00,20.615,20.42388889,19.75777778
2020-05-28 12:00,20.99611111,20.13777778,19.85277778
2020-05-28 13:00,20.71,20.42388889,20.23388889
2020-05-28 14:00,20.615,20.32888889,20.13777778
2020-05-28 15:00,20.71,20.42388889,20.23388889
2020-05-28 16:00,20.805,20.51888889,20.51888889
2020-05-28 17:00,20.615,20.51888889,20.32888889
2020-05-28 18:00,20.71,20.51888889,20.32888889
2020-05-28 19:00,20.71,20.42388889,20.04277778
2020-05-28 20:00,20.71,20.32888889,19.37722222
2020-05-28 21:00,20.615,20.32888889,19.75777778
2020-05-28 22:00,20.51888889,20.32888889,19.56722222
2020-05-28 23:00,20.42388889,20.32888889,19.56722222
2020-05-29 00:00,20.23388889,20.23388889,19.75777778
2020-05-29 01:00,20.13777778,20.13777778,19.94777778
2020-05-29 02:00,20.04277778,20.04277778,20.04277778
2020-05-29 03:00,19.94777778,19.94777778,19.94777778
2020-05-29 04:00,19.85277778,19.85277778,19.85277778
2020-05-29 05:00,19.75777778,19.75777778,19.75777778
2020-05-29 06:00,19.66222222,19.56722222,19.66222222
2020-05-29 07:00,19.56722222,19.47222222,19.47222222
2020-05-29 08:00,19.56722222,19.47222222,19.47222222
2020-05-29 09:00,19.66222222,19.47222222,19.47222222
2020-05-29 10:00,19.85277778,19.56722222,19.47222222
2020-05-29 11:00,20.32888889,19.66222222,19.56722222
2020-05-29 12:00,20.42388889,20.23388889,19.94777778
2020-05-29 13:00,20.71,20.32888889,20.13777778
2020-05-29 14:00,20.99611111,20.51888889,20.23388889
2020-05-29 15:00,20.99611111,20.615,20.51888889
2020-05-29 16:00,21.28222222,20.805,20.32888889
2020-05-29 17:00,21.37777778,20.615,19.56722222
2020-05-29 18:00,21.28222222,20.805,19.37722222
2020-05-29 19:00,21.09111111,20.71,19.66222222
2020-05-29 20:00,20.99611111,20.13777778,18.90111111
2020-05-29 21:00,20.90111111,19.94777778,18.80611111
2020-05-29 22:00,20.71,19.75777778,19.09222222
2020-05-29 23:00,20.615,19.85277778,19.18722222
2020-05-30 00:00,20.51888889,19.94777778,19.28222222
2020-05-30 01:00,20.42388889,20.13777778,19.47222222
2020-05-30 02:00,20.32888889,20.23388889,19.47222222
2020-05-30 03:00,20.23388889,20.13777778,19.66222222
2020-05-30 04:00,20.13777778,20.04277778,19.66222222
2020-05-30 05:00,20.04277778,19.94777778,19.56722222
2020-05-30 06:00,19.94777778,19.85277778,19.66222222
2020-05-30 07:00,19.85277778,19.85277778,19.75777778
2020-05-30 08:00,19.85277778,19.75777778,19.75777778
2020-05-30 09:00,19.85277778,19.75777778,19.75777778
2020-05-30 10:00,19.85277778,19.75777778,19.75777778
2020-05-30 11:00,19.85277778,19.75777778,19.56722222
2020-05-30 12:00,19.94777778,19.75777778,19.56722222
2020-05-30 13:00,20.04277778,19.75777778,19.66222222
2020-05-30 14:00,20.23388889,19.75777778,19.66222222
2020-05-30 15:00,20.42388889,19.75777778,19.56722222
2020-05-30 16:00,20.51888889,19.75777778,19.47222222
2020-05-30 17:00,20.615,19.94777778,19.37722222
2020-05-30 18:00,20.615,20.23388889,19.47222222
2020-05-30 19:00,20.615,20.23388889,19.66222222
2020-05-30 20:00,20.615,20.23388889,19.85277778
2020-05-30 21:00,20.615,20.13777778,19.94777778
2020-05-30 22:00,20.51888889,20.13777778,19.94777778
2020-05-30 23:00,20.51888889,20.04277778,19.94777778
2020-05-31 00:00,20.51888889,20.04277778,19.94777778
2020-05-31 01:00,20.51888889,20.04277778,19.94777778
2020-05-31 02:00,20.42388889,20.13777778,19.94777778
2020-05-31 03:00,20.42388889,20.13777778,19.94777778
2020-05-31 04:00,20.32888889,20.13777778,19.85277778
2020-05-31 05:00,20.32888889,20.13777778,19.94777778
2020-05-31 06:00,20.23388889,20.13777778,19.85277778
2020-05-31 07:00,20.23388889,20.04277778,19.85277778
2020-05-31 08:00,20.13777778,20.04277778,19.75777778
2020-05-31 09:00,20.13777778,19.94777778,19.75777778
2020-05-31 10:00,20.23388889,19.94777778,19.75777778
2020-05-31 11:00,20.23388889,19.85277778,19.66222222
2020-05-31 12:00,20.04277778,19.85277778,19.56722222
2020-05-31 13:00,20.04277778,19.94777778,19.66222222
2020-05-31 14:00,20.23388889,19.94777778,19.75777778
2020-05-31 15:00,20.51888889,19.94777778,19.66222222
2020-05-31 16:00,20.615,20.23388889,19.75777778
2020-05-31 17:00,20.71,20.32888889,20.04277778
2020-05-31 18:00,20.71,20.615,20.42388889
2020-05-31 19:00,20.71,20.615,20.615
2020-05-31 20:00,20.615,20.51888889,20.51888889
2020-05-31 21:00,20.51888889,20.42388889,20.51888889
2020-05-31 22:00,20.42388889,20.42388889,20.42388889
2020-05-31 23:00,20.42388889,20.32888889,20.42388889
2020-06-01 00:00,20.32888889,20.32888889,20.32888889
2020-06-01 01:00,20.32888889,20.23388889,20.32888889
2020-06-01 02:00,20.23388889,20.13777778,20.23388889
2020-06-01 03:00,20.13777778,20.13777778,20.13777778
2020-06-01 04:00,20.13777778,20.04277778,20.13777778
2020-06-01 05:00,20.04277778,20.04277778,20.04277778
2020-06-01 06:00,19.94777778,19.94777778,19.94777778
2020-06-01 07:00,19.94777778,19.85277778,19.94777778
2020-06-01 08:00,19.85277778,19.85277778,19.85277778
2020-06-01 09:00,19.85277778,19.75777778,19.85277778
2020-06-01 10:00,19.85277778,19.75777778,19.85277778
2020-06-01 11:00,19.94777778,19.85277778,19.94777778
2020-06-01 12:00,20.23388889,20.13777778,20.23388889
2020-06-01 13:00,20.51888889,20.32888889,20.42388889
2020-06-01 14:00,20.71,20.615,20.615
2020-06-01 15:00,20.99611111,20.90111111,20.90111111
2020-06-01 16:00,21.18722222,21.09111111,21.18722222
2020-06-01 17:00,21.47277778,21.28222222,21.37777778
2020-06-01 18:00,21.47277778,21.47277778,21.47277778
2020-06-01 19:00,21.56888889,21.47277778,21.56888889
2020-06-01 20:00,21.47277778,21.47277778,21.47277778
2020-06-01 21:00,21.47277778,21.37777778,21.47277778
2020-06-01 22:00,21.37777778,21.37777778,21.37777778
2020-06-01 23:00,21.37777778,21.28222222,21.37777778
2020-06-02 00:00,21.28222222,21.28222222,21.37777778
2020-06-02 01:00,21.28222222,21.18722222,21.28222222
2020-06-02 02:00,21.18722222,21.18722222,21.18722222
2020-06-02 03:00,21.18722222,21.18722222,21.18722222
2020-06-02 04:00,21.09111111,21.09111111,21.09111111
2020-06-02 05:00,21.09111111,20.99611111,21.09111111
2020-06-02 06:00,20.99611111,20.90111111,20.99611111
2020-06-02 07:00,20.90111111,20.90111111,20.90111111
2020-06-02 08:00,20.99611111,20.90111111,20.90111111
2020-06-02 09:00,21.09111111,20.90111111,20.99611111
2020-06-02 10:00,21.18722222,21.09111111,21.09111111
2020-06-02 11:00,21.47277778,21.28222222,21.28222222
2020-06-02 12:00,21.76,21.56888889,21.47277778
2020-06-02 13:00,22.04611111,21.855,21.855
2020-06-02 14:00,22.23777778,22.14222222,22.14222222
2020-06-02 15:00,22.62111111,22.525,22.525
2020-06-02 16:00,22.81222222,22.71722222,22.71722222
2020-06-02 17:00,23.00388889,22.90777778,22.90777778
2020-06-02 18:00,23.1,23.00388889,23.1
2020-06-02 19:00,23.19611111,23.1,23.1
2020-06-02 20:00,23.19611111,23.1,23.1
2020-06-02 21:00,23.19611111,23.1,23.19611111
2020-06-02 22:00,23.19611111,23.1,23.19611111
2020-06-02 23:00,23.1,23.1,23.1
2020-06-03 00:00,23.00388889,23.00388889,23.00388889
2020-06-03 01:00,23.00388889,22.90777778,23.00388889
2020-06-03 02:00,22.90777778,22.90777778,22.90777778
2020-06-03 03:00,22.90777778,22.81222222,22.90777778
2020-06-03 04:00,22.90777778,22.81222222,22.90777778
2020-06-03 05:00,22.81222222,22.81222222,22.81222222
2020-06-03 06:00,22.81222222,22.81222222,22.81222222
2020-06-03 07:00,22.81222222,22.81222222,22.81222222
2020-06-03 08:00,22.81222222,22.81222222,22.81222222
2020-06-03 09:00,22.90777778,22.71722222,22.71722222
2020-06-03 10:00,23.1,22.90777778,22.81222222
2020-06-03 11:00,23.29222222,23.1,23.00388889
2020-06-03 12:00,23.58111111,23.29222222,22.42888889
2020-06-03 13:00,23.86888889,23.48388889,22.525
2020-06-03 14:00,24.35111111,22.90777778,21.66388889
2020-06-03 15:00,24.545,22.90777778,21.66388889
2020-06-03 16:00,25.02777778,23.00388889,21.56888889
2020-06-03 17:00,25.125,22.525,21.56888889
2020-06-03 18:00,25.805,22.62111111,21.66388889
2020-06-03 19:00,26.195,22.90777778,21.855
2020-06-03 20:00,26.195,23.77277778,22.525
2020-06-03 21:00,25.90222222,25.125,22.525
2020-06-03 22:00,25.90222222,25.125,22.42888889
2020-06-03 23:00,25.90222222,25.51277778,22.81222222
2020-06-04 00:00,26.09722222,25.61,22.71722222
2020-06-04 01:00,25.90222222,25.22222222,23.00388889
2020-06-04 02:00,25.90222222,24.73777778,22.42888889
2020-06-04 03:00,25.805,23.96611111,22.33277778
2020-06-04 04:00,25.70777778,23.67722222,22.04611111
2020-06-04 05:00,25.61,23.67722222,22.04611111
2020-06-04 06:00,25.51277778,24.35111111,22.14222222
2020-06-04 07:00,25.41611111,24.15777778,22.42888889
2020-06-04 08:00,25.22222222,24.73777778,22.23777778
2020-06-04 09:00,25.125,24.835,22.525
2020-06-04 10:00,25.41611111,25.22222222,23.1
2020-06-04 11:00,25.805,25.22222222,24.15777778
2020-06-04 12:00,26.09722222,25.41611111,24.73777778
2020-06-04 13:00,26.48777778,25.51277778,24.73777778
2020-06-04 14:00,26.78111111,25.61,25.31888889
2020-06-04 15:00,26.78111111,25.805,25.22222222
2020-06-04 16:00,27.665,25.805,24.15777778
2020-06-04 17:00,28.25777778,25.805,22.33277778
2020-06-04 18:00,28.06,25.51277778,22.14222222
2020-06-04 19:00,27.56722222,25.90222222,22.33277778
2020-06-04 20:00,27.56722222,26.78111111,22.81222222
2020-06-04 21:00,27.46777778,26.87888889,24.545
2020-06-04 22:00,27.37,26.68277778,24.835
2020-06-04 23:00,27.46777778,26.585,25.02777778
2020-06-05 00:00,27.37,26.68277778,24.835
2020-06-05 01:00,27.17277778,26.78111111,25.70777778
2020-06-05 02:00,26.97722222,26.48777778,25.805
2020-06-05 03:00,26.78111111,26.68277778,25.90222222
2020-06-05 04:00,26.585,26.48777778,26.09722222
2020-06-05 05:00,26.48777778,26.39,26.29222222
2020-06-05 06:00,26.48777778,26.195,26.09722222
2020-06-05 07:00,26.29222222,26.09722222,25.90222222
2020-06-05 08:00,26.195,26.195,25.90222222
2020-06-05 09:00,26.29222222,26.195,25.90222222
2020-06-05 10:00,26.48777778,26.09722222,25.31888889
2020-06-05 11:00,26.97722222,26.09722222,24.93111111
2020-06-05 12:00,27.17277778,26.09722222,24.545
2020-06-05 13:00,27.76388889,26,24.73777778
2020-06-05 14:00,28.06,26.29222222,22.525
2020-06-05 15:00,27.96111111,25.31888889,22.33277778
2020-06-05 16:00,27.56722222,24.255,22.33277778
2020-06-05 17:00,27.665,24.06222222,22.62111111
2020-06-05 18:00,28.35722222,24.44777778,22.90777778
2020-06-05 19:00,28.25777778,24.93111111,22.62111111
2020-06-05 20:00,28.555,24.93111111,23.00388889
2020-06-05 21:00,28.75388889,25.51277778,23.29222222
2020-06-05 22:00,28.75388889,25.51277778,23.19611111
2020-06-05 23:00,28.45611111,26.195,24.15777778
2020-06-06 00:00,28.25777778,26.68277778,25.22222222
2020-06-06 01:00,28.15888889,27.075,25.125
2020-06-06 02:00,28.06,27.075,24.545
2020-06-06 03:00,27.76388889,26.585,25.02777778
2020-06-06 04:00,27.56722222,26.68277778,25.02777778
2020-06-06 05:00,27.27222222,26.97722222,25.125
2020-06-06 06:00,27.17277778,26.87888889,24.835
2020-06-06 07:00,27.075,26.97722222,24.06222222
2020-06-06 08:00,26.97722222,26.87888889,23.86888889
2020-06-06 09:00,27.17277778,26.87888889,24.545
2020-06-06 10:00,27.17277778,26.68277778,25.61
2020-06-06 11:00,27.27222222,NA,25.02777778
2020-06-06 12:00,27.56722222,NA,25.41611111
2020-06-06 13:00,28.06,NA,26
2020-06-06 14:00,28.35722222,NA,25.70777778
2020-06-06 15:00,28.555,NA,25.805
2020-06-06 16:00,28.25777778,NA,26.29222222
2020-06-06 17:00,28.655,NA,27.075
2020-06-06 18:00,28.95277778,NA,27.76388889
2020-06-06 19:00,28.85277778,NA,27.37
2020-06-06 20:00,28.655,NA,27.17277778
2020-06-06 21:00,28.655,NA,27.96111111
2020-06-06 22:00,28.75388889,NA,27.96111111
2020-06-06 23:00,28.555,NA,27.96111111
2020-06-07 00:00,28.45611111,NA,27.96111111
2020-06-07 01:00,28.35722222,NA,27.665
2020-06-07 02:00,28.25777778,NA,27.46777778
2020-06-07 03:00,28.15888889,NA,27.17277778
2020-06-07 04:00,27.96111111,NA,27.27222222
2020-06-07 05:00,27.76388889,NA,27.37
2020-06-07 06:00,27.665,NA,27.56722222
